RowId,Location
12633,46.901
12634,79.101
12635,47.026
12636,81.241
12637,66.45
12638,40.11
12639,29.261
12640,37.002
12641,59.108
12642,40.474
12643,74.655
12644,41.493
12645,37.353
12646,38.635
12647,20.96
12648,37.296
12649,58.724
12650,31.835
12651,80.145
12652,32.14
12653,41.01
12654,29.859
12655,16.178
12656,27.729
12657,49.691
12658,55.083
12659,64.03
12660,72.275
12661,24.158
12662,69.947
12663,45.288
12664,69.796
12665,44.709
12666,80.301
12667,66.173
12668,35.243
12669,29.973
12670,34.65
12671,58.11
12672,36.765
12673,74.589
12674,35.775
12675,37.362
12676,36.275
12677,21.856
12678,34.871
12679,54.854
12680,29.93
12681,80.721
12682,27.93
12683,38.184
12684,30.396
12685,43.788
12686,63.022
12687,63.235
12688,72.992
12689,31.694
12690,72.156
12691,46.23
12692,75.152
12693,46.251
12694,78.057
12695,67.749
12696,36.105
12697,29.263
12698,37.042
12699,59.907
12700,37.429
12701,76.203
12702,36.765
12703,37.283
12704,37.922
12705,20.814
12706,38.175
12707,58.779
12708,26.331
12709,81.784
12710,26.98
12711,37.641
12712,26.911
12713,14.221
12714,29.325
12715,49.012
12716,58.866
12717,68.786
12718,71.463
12719,30.115
12720,72.137
12721,49.41
12722,72.583
12723,49.533
12724,78.79
12725,66.255
12726,37.643
12727,28.579
12728,35.254
12729,58.772
12730,38.63
12731,74.221
12732,38.783
12733,36.987
12734,37.158
12735,19.814
12736,35.627
12737,58.063
12738,32.152
12739,80.936
12740,32.942
12741,42.302
12742,30.267
12743,13.335
12744,29.712
12745,51.862
12746,63.344
12747,61.892
12748,79.913
12749,28.415
12750,78.427
12751,47.29
12752,79.913
12753,46.739
12754,84.105
12755,64.364
12756,35.022
12757,31.556
12758,38.715
12759,56.977
12760,36.955
12761,71.731
12762,34.881
12763,37.787
12764,39.11
12765,24.483
12766,40.057
12767,52.107
12768,29.057
12769,76.295
12770,26.781
12771,36.774
12772,31.913
12773,43.945
12774,59.232
12775,66.888
12776,71.005
12777,35.909
12778,73.707
12779,49.309
12780,72.678
12781,50.022
12782,78.096
12783,67.576
12784,36.327
12785,36.27
12786,36.513
12787,61.747
12788,37.353
12789,73.909
12790,37.121
12791,42.636
12792,37.439
12793,29.763
12794,37.592
12795,61.078
12796,29.385
12797,78.042
12798,28.221
12799,44.943
12800,29.594
12801,25.018
12802,29.324
12803,54.605
12804,50.384
12805,64.873
12806,67.991
12807,39.51
12808,68.311
12809,52.999
12810,66.181
12811,52.938
12812,70.393
12813,66.389
12814,35.252
12815,26.92
12816,39.604
12817,56.894
12818,37.955
12819,75.886
12820,34.837
12821,35.134
12822,40.383
12823,17.651
12824,40.94
12825,49.744
12826,30.716
12827,81.281
12828,24.151
12829,34.671
12830,33.786
12831,10.194
12832,31.678
12833,42.346
12834,67.147
12835,67.481
12836,81.822
12837,34.993
12838,85.25
12839,48.856
12840,84.666
12841,49.69
12842,88.438
12843,63.836
12844,35.563
12845,30.509
12846,39.875
12847,55.82
12848,37.722
12849,72.112
12850,35.117
12851,37.778
12852,40.325
12853,51.711
12854,29.807
12855,74.929
12856,24.457
12857,36.943
12858,32.63
12859,45.924
12860,58.24
12861,69.9
12862,69.706
12863,31.288
12864,73.108
12865,49.299
12866,73.117
12867,49.956
12868,79.187
12869,65.474
12870,34.138
12871,29.564
12872,38.641
12873,58.273
12874,36.113
12875,73.493
12876,33.99
12877,37.366
12878,38.719
12879,21.31
12880,40.601
12881,56.319
12882,24.804
12883,78.561
12884,24.242
12885,38.312
12886,26.864
12887,13.253
12888,33.32
12889,52.021
12890,59.335
12891,69.769
12892,70.385
12893,34.953
12894,74.224
12895,52.951
12896,72.216
12897,53.575
12898,78.206
12899,67.5
12900,37.586
12901,30.601
12902,36.186
12903,59.04
12904,38.955
12905,76.255
12906,38.111
12907,37.802
12908,38.01
12909,22.405
12910,36.023
12911,55.9
12912,30.932
12913,82.018
12914,29.284
12915,36.786
12916,31.313
12917,17.09
12918,26.913
12919,41.516
12920,67.41
12921,66.715
12922,73.503
12923,28.133
12924,71.798
12925,45.346
12926,77.56
12927,45.211
12928,82.142
12929,60.001
12930,36.216
12931,32.91
12932,37.935
12933,54.545
12934,37.9
12935,65.968
12936,35.799
12937,39.325
12938,38.955
12939,25.858
12940,38.605
12941,53.977
12942,31.08
12943,69.374
12944,28.203
12945,44.302
12946,31.149
12947,19.706
12948,33.083
12949,54.791
12950,65.146
12951,61.255
12952,75.013
12953,34.508
12954,76.929
12955,50.71
12956,78.115
12957,50.604
12958,79.757
12959,77.58
12960,41.433
12961,35.208
12962,31.446
12963,68.604
12964,41.579
12965,87.324
12966,44.121
12967,44.573
12968,35.427
12969,25.43
12970,30.087
12971,68.693
12972,33.847
12973,49.862
12974,29.025
12975,21.247
12976,16.831
12977,52.449
12978,65.777
12979,63.355
12980,86.248
12981,29.784
12982,77.925
12983,47.517
12984,84.672
12985,45.746
12986,86.891
12987,68.97
12988,37.003
12989,27.159
12990,37.17
12991,61.201
12992,38.063
12993,77.354
12994,38.399
12995,35.448
12996,37.908
12997,18.944
12998,38.641
12999,59.17
13000,24.181
13001,86.136
13002,28.173
13003,37.724
13004,24.071
13005,10.193
13006,27.934
13007,48.916
13008,59.011
13009,61.598
13010,81.074
13011,37.171
13012,81.147
13013,49.441
13014,76.475
13015,49.665
13016,79.656
13017,70.658
13018,28.863
13019,27.469
13020,34.885
13021,60.686
13022,31.898
13023,81.075
13024,28.191
13025,36.777
13026,35.346
13027,17.156
13028,36.706
13029,56.104
13030,22.086
13031,34.159
13032,26.054
13033,46.94
13034,62.874
13035,77.994
13036,70.305
13037,32.307
13038,74.854
13039,53.204
13040,76.541
13041,54.115
13042,84.407
13043,66.159
13044,35.76
13045,31.225
13046,36.163
13047,59.546
13048,37.451
13049,73.031
13050,35.692
13051,37.915
13052,37.575
13053,23.969
13054,36.44
13055,58.426
13056,32.121
13057,77.936
13058,28.318
13059,39.104
13060,32.372
13061,17.734
13062,29.833
13063,50.631
13064,66.936
13065,64.993
13066,73.236
13067,35.345
13068,73.917
13069,50.867
13070,77.899
13071,50.796
13072,79.868
13073,66.268
13074,38.708
13075,30.351
13076,36.985
13077,59.314
13078,39.545
13079,73.128
13080,39.776
13081,37.281
13082,38.465
13083,23.138
13084,37.345
13085,58.146
13086,30.857
13087,78.681
13088,30.84
13089,39.804
13090,29.943
13091,17.781
13092,27.916
13093,48.695
13094,60.032
13095,60.405
13096,80.074
13097,32.848
13098,78.759
13099,47.137
13100,78.261
13101,46.827
13102,81.389
13103,64.472
13104,38.273
13105,31.744
13106,41.824
13107,57.749
13108,39.848
13109,71.575
13110,38.596
13111,37.934
13112,41.85
13113,25.026
13114,43.72
13115,52.563
13116,30.018
13117,78.138
13118,31.23
13119,38.83
13120,32.283
13121,17.218
13122,37.288
13123,46.387
13124,59.086
13125,64.438
13126,75.151
13127,39.951
13128,78.035
13129,50.804
13130,73.143
13131,51.576
13132,78.727
13133,65.885
13134,35.846
13135,28.118
13136,36.699
13137,57.809
13138,37.564
13139,74.881
13140,36.02
13141,36.032
13142,37.883
13143,19.639
13144,37.316
13145,54.1
13146,30.294
13147,80.956
13148,26.053
13149,36.942
13150,31.152
13151,13.067
13152,27.854
13153,45.055
13154,61.803
13155,64.678
13156,70.646
13157,31.994
13158,71.285
13159,47.399
13160,72.286
13161,47.678
13162,78.077
13163,65.724
13164,35.256
13165,27.855
13166,36.514
13167,57.302
13168,36.759
13169,73.864
13170,35.984
13171,35.061
13172,37.388
13173,19.972
13174,37.52
13175,51.948
13176,26.337
13177,80.73
13178,27.363
13179,35.703
13180,27.836
13181,13.026
13182,28.961
13183,40.898
13184,61.23
13185,62.158
13186,81.176
13187,33.033
13188,81.609
13189,45.384
13190,78.841
13191,45.801
13192,84.839
13193,64.856
13194,34.314
13195,28.108
13196,40.319
13197,56.932
13198,36.753
13199,73.054
13200,33.567
13201,35.853
13202,40.34
13203,19.652
13204,42.269
13205,52.401
13206,30.159
13207,75.994
13208,23.135
13209,35.682
13210,33.355
13211,13.115
13212,34.926
13213,49.084
13214,57.301
13215,71.997
13216,70.664
13217,32.776
13218,75.976
13219,51.876
13220,73.264
13221,52.749
13222,83.253
13223,65.326
13224,35.86
13225,29.594
13226,36.796
13227,57.031
13228,37.237
13229,73.937
13230,36.558
13231,37.126
13232,37.724
13233,21.398
13234,37.76
13235,52.689
13236,26.43
13237,79.604
13238,26.138
13239,38.058
13240,27.655
13241,15.546
13242,27.777
13243,42.907
13244,56.924
13245,63.86
13246,74.868
13247,30.873
13248,75.03
13249,45.65
13250,72.943
13251,45.947
13252,79.851
13253,62.328
13254,36.374
13255,26.168
13256,37.157
13257,56.195
13258,37.882
13259,68.568
13260,36.242
13261,32.996
13262,38.234
13263,19.112
13264,37.52
13265,56.563
13266,30.671
13267,35.228
13268,30.276
13269,12.004
13270,30.043
13271,50.716
13272,68.187
13273,59.797
13274,77.384
13275,32.868
13276,78.664
13277,48.409
13278,80.638
13279,48.385
13280,81.311
13281,65.022
13282,39.671
13283,31.819
13284,38.72
13285,58.271
13286,40.582
13287,72.572
13288,40.486
13289,38.885
13290,39.942
13291,24.261
13292,39.323
13293,56.92
13294,29.888
13295,78.76
13296,31.815
13297,41.784
13298,29.259
13299,17.733
13300,30.845
13301,49.306
13302,63.095
13303,63.077
13304,75.641
13305,31.741
13306,74.841
13307,48.059
13308,75.351
13309,47.85
13310,80.024
13311,66.679
13312,43.233
13313,34.089
13314,35.819
13315,60.239
13316,42.613
13317,73.62
13318,45.726
13319,40.637
13320,38.193
13321,27.276
13322,35.21
13323,61.773
13324,30.788
13325,80.903
13326,38.793
13327,44.218
13328,27.104
13329,23.202
13330,25.789
13331,47.179
13332,59.333
13333,57.995
13334,76.301
13335,26.183
13336,69.778
13337,42.782
13338,72.936
13339,41.602
13340,75.855
13341,65.258
13342,36.405
13343,30.234
13344,42.781
13345,57.473
13346,39.017
13347,73.803
13348,35.79
13349,37.769
13350,42.699
13351,21.917
13352,45.069
13353,52.702
13354,31.171
13355,78.781
13356,26.961
13357,36.84
13358,34.764
13359,13.876
13360,38.671
13361,48.916
13362,62.015
13363,71.225
13364,70.352
13365,39.028
13366,75.898
13367,54.076
13368,74.76
13369,55.19
13370,76.919
13371,66.386
13372,35.369
13373,27.106
13374,40.14
13375,58.538
13376,37.644
13377,74.861
13378,34.938
13379,35.339
13380,40.427
13381,18.311
13382,41.965
13383,57.022
13384,29.891
13385,79.421
13386,26.345
13387,34.272
13388,32.105
13389,10.634
13390,35.852
13391,51.283
13392,62.846
13393,73.205
13394,68.846
13395,32.02
13396,73.331
13397,53.041
13398,75.025
13399,53.719
13400,79.119
13401,67.398
13402,33.019
13403,28.642
13404,37.991
13405,58.348
13406,35.532
13407,76.802
13408,32.716
13409,37.21
13410,38.46
13411,19.214
13412,39.792
13413,55.184
13414,26.652
13415,80.604
13416,22.274
13417,35.173
13418,29.796
13419,12.759
13420,31.774
13421,47.564
13422,59.094
13423,73.892
13424,69.123
13425,31.691
13426,73.079
13427,51.566
13428,74.605
13429,52.344
13430,77.947
13431,66.222
13432,39.028
13433,30.126
13434,37.677
13435,60.318
13436,39.762
13437,72.709
13438,39.987
13439,37.166
13440,38.853
13441,23.191
13442,38.364
13443,60.131
13444,32.194
13445,78.855
13446,31.886
13447,41.352
13448,30.749
13449,16.755
13450,30.17
13451,53.878
13452,58.047
13453,60.618
13454,75.811
13455,35.188
13456,75.395
13457,49.977
13458,73.148
13459,49.683
13460,78.747
13461,63.846
13462,38.676
13463,32.546
13464,39.35
13465,57.441
13466,39.748
13467,70.853
13468,39.339
13469,38.979
13470,40.123
13471,25.622
13472,40.488
13473,54.13
13474,32.348
13475,76.793
13476,33.362
13477,41.821
13478,32.825
13479,19.397
13480,35.075
13481,48.353
13482,57.307
13483,63.335
13484,71.678
13485,34.206
13486,72.357
13487,48.707
13488,70.143
13489,48.87
13490,77.253
13491,65.791
13492,37.226
13493,29.769
13494,39.987
13495,58.793
13496,38.953
13497,73.65
13498,37.177
13499,37.007
13500,40.479
13501,21.964
13502,41.347
13503,56.673
13504,29.666
13505,79.68
13506,29.386
13507,37.345
13508,31.009
13509,13.9
13510,35.103
13511,49.778
13512,65.252
13513,69.199
13514,70.763
13515,33.984
13516,73.295
13517,51.715
13518,74.287
13519,52.137
13520,79.861
13521,65.729
13522,31.013
13523,33.132
13524,31.87
13525,59.052
13526,32.638
13527,72.382
13528,31.135
13529,39.705
13530,33.085
13531,26.099
13532,32.317
13533,56.979
13534,24.966
13535,75.98
13536,20.901
13537,41.961
13538,25.847
13539,21.22
13540,23.213
13541,49.945
13542,55.891
13543,62.404
13544,72.115
13545,36.915
13546,72.507
13547,49.805
13548,71.729
13549,49.796
13550,76.893
13551,68.187
13552,33.069
13553,28.273
13554,34.788
13555,59.879
13556,35.308
13557,77.201
13558,32.992
13559,36.866
13560,36.103
13561,19.083
13562,35.577
13563,56.843
13564,27.719
13565,83.379
13566,23.143
13567,38.806
13568,28.65
13569,11.182
13570,26.913
13571,49.857
13572,67.074
13573,66.51
13574,76.774
13575,35.366
13576,78.313
13577,51.191
13578,80.124
13579,51.399
13580,83.346
13581,62.999
13582,31.321
13583,31.852
13584,42.823
13585,56.089
13586,35.271
13587,70.883
13588,28.946
13589,39.206
13590,42.016
13591,23.503
13592,45.766
13593,50.873
13594,29.679
13595,73.191
13596,19.06
13597,38.977
13598,35.404
13599,14.357
13600,41.249
13601,55.763
13602,65.09
13603,75.372
13604,66.966
13605,45.237
13606,77.192
13607,60.753
13608,75.781
13609,62.37
13610,78.073
13611,67.93
13612,37.289
13613,28.316
13614,38.941
13615,59.376
13616,39.066
13617,76.779
13618,37.671
13619,36.649
13620,40.026
13621,19.27
13622,40.138
13623,57.113
13624,32.281
13625,81.967
13626,30.188
13627,36.317
13628,33.342
13629,12.939
13630,33.736
13631,48.195
13632,62.458
13633,71.117
13634,73.284
13635,29.121
13636,74.921
13637,49.764
13638,77.678
13639,50.003
13640,81.735
13641,68.026
13642,38.852
13643,28.252
13644,30.929
13645,61.485
13646,38.169
13647,74.907
13648,41.485
13649,35.313
13650,33.277
13651,21.487
13652,30.1
13653,63.656
13654,25.816
13655,84.059
13656,33.899
13657,38.993
13658,21.614
13659,15.946
13660,19.415
13661,46.012
13662,58.7
13663,54.027
13664,77.479
13665,26.955
13666,70.572
13667,41.43
13668,71.669
13669,40.296
13670,76.69
13671,66.205
13672,36.779
13673,29.591
13674,35.437
13675,58.738
13676,38.02
13677,74.322
13678,37.173
13679,37.32
13680,37.183
13681,21.247
13682,35.453
13683,58.268
13684,31.711
13685,38.914
13686,31.002
13687,15.923
13688,27.975
13689,48.976
13690,63.91
13691,66.809
13692,70.158
13693,26.311
13694,69.232
13695,47.327
13696,74.25
13697,46.957
13698,80.508
13699,60.973
13700,33.856
13701,29.543
13702,36.95
13703,54.677
13704,35.627
13705,67.833
13706,33.643
13707,36.12
13708,37.376
13709,22.705
13710,38.128
13711,48.173
13712,53.856
13713,59.837
13714,66.932
13715,37.214
13716,69.609
13717,48.717
13718,66.829
13719,49.308
13720,69.359
13721,65.504
13722,35.997
13723,28.607
13724,37.462
13725,57.654
13726,38.043
13727,74.2
13728,35.82
13729,36.622
13730,38.736
13731,19.935
13732,38.116
13733,54.001
13734,32.221
13735,79.86
13736,26.441
13737,38.833
13738,33.003
13739,12.863
13740,29.759
13741,48.286
13742,66.111
13743,64.756
13744,74.726
13745,33.86
13746,76.223
13747,49.423
13748,77.825
13749,49.645
13750,81.88
13751,66.688
13752,36.471
13753,30.291
13754,38.537
13755,59.133
13756,38.265
13757,74.725
13758,36.695
13759,38.581
13760,39.538
13761,21.311
13762,39.993
13763,57.529
13764,32.194
13765,79.679
13766,31.353
13767,41.618
13768,32.717
13769,14.184
13770,36.718
13771,54.427
13772,63.345
13773,71.204
13774,75.067
13775,30.224
13776,77.43
13777,52.455
13778,78.914
13779,52.497
13780,85.056
13781,67.222
13782,33.584
13783,29.206
13784,37.788
13785,58.988
13786,35.947
13787,76.05
13788,33.075
13789,37.165
13790,38.37
13791,20.444
13792,39.18
13793,55.738
13794,28.668
13795,80.196
13796,23.418
13797,35.877
13798,31.278
13799,13.651
13800,31.866
13801,48.316
13802,61.863
13803,73.19
13804,67.684
13805,32.419
13806,71.215
13807,51.937
13808,73.179
13809,52.561
13810,79.869
13811,62.353
13812,32.242
13813,28.156
13814,38.85
13815,55.016
13816,34.973
13817,70.215
13818,31.256
13819,35.589
13820,38.834
13821,20.079
13822,40.816
13823,51.228
13824,29.245
13825,74.053
13826,22.797
13827,35.578
13828,32.706
13829,12.822
13830,35.281
13831,49.223
13832,59.023
13833,68.047
13834,66.841
13835,36.873
13836,72.641
13837,52.323
13838,71.581
13839,53.39
13840,74.37
13841,68.262
13842,32.485
13843,27.42
13844,33.733
13845,59.698
13846,34.768
13847,77.013
13848,32.548
13849,36.086
13850,35.347
13851,18.051
13852,34.414
13853,57.299
13854,29.674
13855,83.266
13856,26.029
13857,37.793
13858,30.37
13859,10.467
13860,28.896
13861,49.674
13862,68.942
13863,66.999
13864,78.065
13865,33.229
13866,79.372
13867,50.613
13868,83.573
13869,50.705
13870,84.293
13871,66.112
13872,36.55
13873,28.278
13874,40.729
13875,57.793
13876,38.816
13877,74.902
13878,36.507
13879,36.241
13880,41.166
13881,19.657
13882,42.561
13883,52.405
13884,31.839
13885,80.85
13886,27.971
13887,36.745
13888,34.314
13889,11.96
13890,35.403
13891,46.871
13892,61.311
13893,67.49
13894,75.732
13895,36.85
13896,79.426
13897,51.028
13898,77.24
13899,51.849
13900,80.944
13901,70.616
13902,41.03
13903,29.536
13904,31.168
13905,61.676
13906,40.928
13907,79.989
13908,43.505
13909,37.259
13910,34.764
13911,21.251
13912,29.204
13913,59.615
13914,32.058
13915,89.646
13916,34.776
13917,39.247
13918,28.243
13919,16.797
13920,16.129
13921,37.196
13922,68.896
13923,55.174
13924,81.939
13925,25.224
13926,72.873
13927,38.041
13928,80.1
13929,36.789
13930,82.255
13931,66.599
13932,39.958
13933,29.678
13934,36.921
13935,59.125
13936,40.592
13937,75.062
13938,41.131
13939,37.298
13940,38.659
13941,21.599
13942,36.955
13943,57.618
13944,31.37
13945,82.273
13946,32.973
13947,39.719
13948,29.914
13949,15.438
13950,28.085
13951,46.117
13952,63.371
13953,63.194
13954,73.349
13955,27.253
13956,70.759
13957,45.223
13958,73.182
13959,44.798
13960,80.381
13961,62.189
13962,35.951
13963,33.251
13964,41.708
13965,55.625
13966,38.258
13967,68.656
13968,35.042
13969,38.674
13970,41.663
13971,26.93
13972,43.241
13973,50.152
13974,30.479
13975,71.281
13976,24.3
13977,37.768
13978,34.211
13979,21.122
13980,34.836
13981,45.987
13982,59.861
13983,66.176
13984,72.509
13985,40.29
13986,77.122
13987,51.487
13988,74.345
13989,52.427
13990,79.139
13991,66.513
13992,39.63
13993,29.906
13994,38.882
13995,60.337
13996,40.29
13997,72.83
13998,40.611
13999,36.922
14000,39.809
14001,22.93
14002,39.764
14003,59.396
14004,30.191
14005,78.078
14006,30.157
14007,41.229
14008,29.028
14009,16.654
14010,29.644
14011,53.492
14012,57.238
14013,61.546
14014,81.947
14015,33.89
14016,81.87
14017,49.571
14018,76.842
14019,49.281
14020,86.175
14021,62.725
14022,37.85
14023,28.866
14024,38.365
14025,56.416
14026,39.109
14027,69.657
14028,37.982
14029,35.982
14030,39.405
14031,21.26
14032,38.991
14033,57.331
14034,30.259
14035,38.13
14036,29.802
14037,14.348
14038,33.349
14039,51.651
14040,67.032
14041,65.067
14042,72.36
14043,28.406
14044,73.222
14045,48.818
14046,76.847
14047,48.674
14048,79.926
14049,64.935
14050,30.214
14051,28.864
14052,40.779
14053,56.56
14054,33.906
14055,73.244
14056,28.364
14057,36.734
14058,40.183
14059,19.956
14060,43.488
14061,51.171
14062,25.978
14063,34.722
14064,31.698
14065,12.254
14066,35.964
14067,50.921
14068,61.691
14069,75.963
14070,73.051
14071,39.153
14072,81.989
14073,56.717
14074,79.646
14075,58.203
14076,84.441
14077,64.809
14078,38.463
14079,31.692
14080,35.465
14081,56.845
14082,39.179
14083,72.14
14084,39.922
14085,37.739
14086,37.376
14087,24.698
14088,35.315
14089,52.847
14090,31.21
14091,79.01
14092,35.134
14093,38.264
14094,31.054
14095,20.199
14096,28.894
14097,37.832
14098,63.078
14099,59.039
14100,79.602
14101,29.102
14102,76.257
14103,41.451
14104,78.98
14105,41.206
14106,80.798
14107,66.641
14108,35.582
14109,29.662
14110,35.406
14111,59.362
14112,36.612
14113,73.808
14114,36.59
14115,36.111
14116,36.365
14117,22.848
14118,36.133
14119,56.761
14120,26.013
14121,80.888
14122,28.956
14123,35.859
14124,26.699
14125,16.341
14126,27.956
14127,43.266
14128,59.336
14129,61.803
14130,74.77
14131,34.72
14132,74.109
14133,46.634
14134,73.24
14135,46.833
14136,77.064
14137,63.596
14138,40.75
14139,32.449
14140,40.714
14141,57.611
14142,41.717
14143,70.333
14144,41.324
14145,38.768
14146,41.654
14147,25.724
14148,41.532
14149,56.708
14150,33.574
14151,75.886
14152,34.27
14153,40.657
14154,33.389
14155,19.698
14156,34.772
14157,50.08
14158,61.014
14159,63.114
14160,70.732
14161,33.904
14162,71.029
14163,49.236
14164,71.931
14165,49.231
14166,74.308
14167,65.953
14168,36.609
14169,28.918
14170,38.191
14171,58.259
14172,38.158
14173,74.046
14174,36.938
14175,36.818
14176,39.14
14177,20.332
14178,39.397
14179,56.735
14180,31.345
14181,79.173
14182,31.34
14183,37.92
14184,32.025
14185,13.758
14186,35.375
14187,49.927
14188,62.07
14189,70.691
14190,71.252
14191,27.336
14192,72.906
14193,49.619
14194,75.214
14195,49.733
14196,82.219
14197,69.719
14198,32.897
14199,28.672
14200,36.293
14201,59.889
14202,35.339
14203,79.696
14204,32.994
14205,37.347
14206,37.242
14207,19.046
14208,37.711
14209,53.869
14210,28.206
14211,84.972
14212,23.249
14213,36.11
14214,31.106
14215,12.535
14216,29.324
14217,43.729
14218,59.895
14219,71.751
14220,74.293
14221,33.082
14222,76.721
14223,49.794
14224,76.974
14225,50.472
14226,83.123
14227,63.618
14228,37.021
14229,30.038
14230,37.541
14231,57.002
14232,38.182
14233,70.209
14234,37.299
14235,36.157
14236,38.487
14237,23.389
14238,38.059
14239,45.633
14240,59.223
14241,63.363
14242,71.94
14243,30.895
14244,72.391
14245,46.633
14246,72.146
14247,46.724
14248,80.358
14249,65.459
14250,37.447
14251,29.849
14252,37.546
14253,58.09
14254,38.994
14255,73.188
14256,37.686
14257,37.679
14258,39.01
14259,21.421
14260,38.041
14261,56.852
14262,31.038
14263,77.795
14264,28.043
14265,40.924
14266,30.66
14267,15.202
14268,29.414
14269,51.636
14270,65.9
14271,64.463
14272,79.741
14273,31.033
14274,80.165
14275,49.256
14276,81.979
14277,49.023
14278,85.437
14279,63.833
14280,37.929
14281,31.587
14282,34.792
14283,57.011
14284,38.639
14285,71.796
14286,38.916
14287,38.934
14288,36.694
14289,23.794
14290,34.624
14291,56.906
14292,30.61
14293,77.787
14294,31.063
14295,42.27
14296,29.01
14297,18.851
14298,26.303
14299,47.941
14300,59.969
14301,60.335
14302,67.951
14303,27.978
14304,65.229
14305,45.029
14306,69.047
14307,44.518
14308,71.898
14309,65.342
14310,38.065
14311,29.414
14312,39.887
14313,57.864
14314,39.737
14315,73.391
14316,38.217
14317,36.75
14318,40.766
14319,21.4
14320,40.975
14321,56.048
14322,32.914
14323,78.888
14324,31.702
14325,36.257
14326,34.031
14327,14.788
14328,35.446
14329,47.73
14330,63.921
14331,68.68
14332,69.331
14333,31.218
14334,71.109
14335,49.682
14336,74.479
14337,50.009
14338,76.784
14339,67.623
14340,37.452
14341,27.867
14342,35.785
14343,58.753
14344,39.101
14345,77.713
14346,37.781
14347,37.001
14348,37.917
14349,17.918
14350,35.613
14351,56.72
14352,30.996
14353,39.329
14354,30.154
14355,47.249
14356,71.077
14357,66.307
14358,76.315
14359,26.412
14360,74.939
14361,46.704
14362,80.965
14363,46.341
14364,85.304
14365,64.805
14366,32.841
14367,32.116
14368,37.973
14369,58.496
14370,35.331
14371,71.965
14372,32.059
14373,39.615
14374,38.338
14375,24.085
14376,39.813
14377,57.1
14378,29.961
14379,75.835
14380,25.274
14381,42.176
14382,31.973
14383,16.368
14384,36.234
14385,57.809
14386,61.7
14387,70.267
14388,68.049
14389,39
14390,73.074
14391,56.818
14392,73.575
14393,57.343
14394,76.374
14395,66.99
14396,39.046
14397,30.203
14398,34.728
14399,59.117
14400,39.654
14401,75.125
14402,40.613
14403,37.808
14404,36.984
14405,22.07
14406,34.436
14407,57.731
14408,31.022
14409,82.331
14410,33.298
14411,40.802
14412,29.12
14413,16.736
14414,25.629
14415,45.206
14416,63.976
14417,43.882
14418,79.159
14419,43.236
14420,81.326
14421,67.069
14422,32.793
14423,29.583
14424,37.67
14425,58.577
14426,35.513
14427,75.839
14428,32.383
14429,37.461
14430,38.284
14431,20.815
14432,39.39
14433,53.09
14434,30.729
14435,81.34
14436,25.813
14437,37.194
14438,33.919
14439,13.221
14440,34.742
14441,47.213
14442,63.006
14443,70.234
14444,72.452
14445,37.788
14446,76.596
14447,52.599
14448,77.165
14449,53.462
14450,79.974
14451,65.063
14452,36.127
14453,28.592
14454,35.751
14455,57.032
14456,37.6
14457,74.005
14458,36.736
14459,36.892
14460,37.279
14461,19.772
14462,36.339
14463,54.823
14464,31.915
14465,79.974
14466,29.248
14467,39.101
14468,31.871
14469,14.073
14470,29.085
14471,47.07
14472,58.912
14473,63.67
14474,69.08
14475,29.34
14476,68.882
14477,46.613
14478,71.239
14479,46.634
14480,74.041
14481,66.469
14482,35.138
14483,31.653
14484,42.93
14485,60.463
14486,37.888
14487,73.254
14488,33.995
14489,39.01
14490,42.382
14491,24.04
14492,45.555
14493,58.811
14494,26.913
14495,76.759
14496,21.186
14497,40.499
14498,29.906
14499,14.626
14500,36.538
14501,60.751
14502,63.596
14503,71.131
14504,76.407
14505,46.484
14506,83.772
14507,61.061
14508,79.363
14509,61.991
14510,81.635
14511,63.596
14512,36.727
14513,34.846
14514,40.836
14515,57.814
14516,38.877
14517,69.714
14518,35.903
14519,40.227
14520,41.211
14521,28.716
14522,41.944
14523,54.039
14524,31.375
14525,73.341
14526,25.951
14527,40.791
14528,33.823
14529,22.05
14530,33.914
14531,50.315
14532,65.103
14533,65.148
14534,73.362
14535,43.069
14536,76.906
14537,53.749
14538,76.326
14539,54.32
14540,78.933
14541,66.194
14542,37.796
14543,29.063
14544,35.071
14545,60.045
14546,38.361
14547,72.564
14548,39.035
14549,36.151
14550,36.644
14551,22.085
14552,35.35
14553,59.694
14554,32.034
14555,79.116
14556,32.226
14557,41.064
14558,29.992
14559,16.09
14560,27.89
14561,52.11
14562,57.977
14563,58.17
14564,78.081
14565,33.187
14566,76.426
14567,47.673
14568,74.522
14569,47.17
14570,80.67
14571,68.215
14572,37.692
14573,34.253
14574,36.305
14575,62
14576,38.794
14577,75.43
14578,38.507
14579,41.903
14580,37.899
14581,26.438
14582,36.974
14583,62.707
14584,32.615
14585,80.559
14586,30.917
14587,46.313
14588,31.274
14589,20.708
14590,29.89
14591,58.054
14592,58.212
14593,65.219
14594,71.252
14595,36.06
14596,70.801
14597,53.264
14598,72.329
14599,52.799
14600,74.654
14601,60.29
14602,37.686
14603,33.632
14604,42.73
14605,54.739
14606,39.703
14607,65.938
14608,36.842
14609,38.413
14610,42.679
14611,28.089
14612,44.13
14613,50.442
14614,32.718
14615,69.149
14616,28.116
14617,38.121
14618,35.767
14619,22.054
14620,37.373
14621,47.077
14622,61.253
14623,63.658
14624,70.489
14625,40.959
14626,74.766
14627,51.34
14628,72.815
14629,52.183
14630,75.613
14631,67.055
